"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","indicator","pop_size","pop_label","method","method_type","estimate","ci_lower","ci_upper","uncertainty_method","indicator_clean","method_clean","uncertainty_clean","estimate_pct","ci_lower_pct","ci_upper_pct","se_pct","estimate_with_ci","analysis_source","source","population_size","parameter_type","iterations","m1","m2","parameter_description","seed_selection","combination_id","sensitivity_combo","pop_group","method_category","param_group","ci_width","precision","abs_yi","repo","branch","repo_license"
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",42,0.496527013804293,0.00554045019949184,"estimate","pay_issues_rds",1e+05,"100K","RDS_II","frequentist",0.496527013804293,0.351716535675974,0.63407113310261,"neighb_bootstrap","Pay-related issues","RDS-I","Bootstrap",49.6527013804293,35.1716535675974,63.407113310261,7.44342004692187,"49.7% (35.2–63.4)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conservative","Frequentist RDS","standard",28.2354597426636,13.4346845092202,0.496527013804293,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",43,0.496527013804293,0.00555025680708862,"estimate","pay_issues_rds",980000,"980K","RDS_II","frequentist",0.496527013804293,0.345129605622374,0.636091703429707,"neighb_bootstrap","Pay-related issues","RDS-I","Bootstrap",49.6527013804293,34.5129605622374,63.6091703429707,7.45000456851445,"49.7% (34.5–63.6)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baseline","Frequentist RDS","standard",29.0962097807333,13.4228105607646,0.496527013804293,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",44,0.496527013804293,0.00552652647173606,"estimate","pay_issues_rds",1740000,"1.74M","RDS_II","frequentist",0.496527013804293,0.347165979031178,0.63271094526584,"neighb_bootstrap","Pay-related issues","RDS-I","Bootstrap",49.6527013804293,34.7165979031178,63.271094526584,7.43406111875337,"49.7% (34.7–63.3)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberal","Frequentist RDS","standard",28.5544966234662,13.4515977744301,0.496527013804293,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",45,0.496527013804293,0.0056691888728123,"estimate","pay_issues_rds",50000,"50K","RDS_SS","frequentist",0.496527013804293,0.339922652843065,0.638498681516923,"neighb_bootstrap","Pay-related issues","RDS-SS","Bootstrap",49.6527013804293,33.9922652843065,63.8498681516923,7.52940161819802,"49.7% (34.0–63.8)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conservative","Frequentist RDS","standard",29.8576028673858,13.2812678976118,0.496527013804293,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",46,0.496527013804293,0.00581187779230814,"estimate","pay_issues_rds",1e+05,"100K","RDS_SS","frequentist",0.496527013804293,0.341987012892266,0.641215598413932,"neighb_bootstrap","Pay-related issues","RDS-SS","Bootstrap",49.6527013804293,34.1987012892266,64.1215598413932,7.62356727018798,"49.7% (34.2–64.1)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conservative","Frequentist RDS","standard",29.9228585521666,13.1172188105496,0.496527013804293,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",47,0.496527013804293,0.00547390247810268,"estimate","pay_issues_rds",980000,"980K","RDS_SS","frequentist",0.496527013804293,0.34810244328684,0.634483893961202,"neighb_bootstrap","Pay-related issues","RDS-SS","Bootstrap",49.6527013804293,34.810244328684,63.4483893961202,7.39858261973378,"49.7% (34.8–63.4)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baseline","Frequentist RDS","standard",28.6381450674361,13.5161023590216,0.496527013804293,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",48,0.496527013804293,0.0055803774751278,"estimate","pay_issues_rds",1740000,"1.74M","RDS_SS","frequentist",0.496527013804293,0.34578986746848,0.634598518830316,"neighb_bootstrap","Pay-related issues","RDS-SS","Bootstrap",49.6527013804293,34.578986746848,63.4598518830316,7.47019241728605,"49.7% (34.6–63.5)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberal","Frequentist RDS","standard",28.8808651361836,13.3865360373582,0.496527013804293,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",49,0.652240884240738,0.00641117973766255,"estimate","threats_abuse_rds",50000,"50K","RDS_I","frequentist",0.652240884240738,0.402918091974515,0.717373647036414,"neighb_bootstrap","Threats and abuse","RDS-I","Bootstrap",65.2240884240738,40.2918091974515,71.7373647036414,8.0069842872723,"65.2% (40.3–71.7)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conservative","Frequentist RDS","standard",31.44555550619,12.4890965702228,0.652240884240738,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",50,0.652240884240738,0.00652884233776859,"estimate","threats_abuse_rds",1e+05,"100K","RDS_I","frequentist",0.652240884240738,0.401538894621064,0.720359270851619,"neighb_bootstrap","Threats and abuse","RDS-I","Bootstrap",65.2240884240738,40.1538894621064,72.0359270851619,8.08012520804509,"65.2% (40.2–72.0)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conservative","Frequentist RDS","standard",31.8820376230555,12.3760458439968,0.652240884240738,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",51,0.652240884240738,0.00653773998132211,"estimate","threats_abuse_rds",980000,"980K","RDS_I","frequentist",0.652240884240738,0.404905046109884,0.72138325586446,"neighb_bootstrap","Threats and abuse","RDS-I","Bootstrap",65.2240884240738,40.4905046109884,72.138325586446,8.08562921566535,"65.2% (40.5–72.1)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baseline","Frequentist RDS","standard",31.6478209754576,12.3676212862021,0.652240884240738,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",52,0.652240884240738,0.00659081457684113,"estimate","threats_abuse_rds",1740000,"1.74M","RDS_I","frequentist",0.652240884240738,0.405832848321672,0.721417738766063,"neighb_bootstrap","Threats and abuse","RDS-I","Bootstrap",65.2240884240738,40.5832848321672,72.1417738766063,8.11838319916049,"65.2% (40.6–72.1)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberal","Frequentist RDS","standard",31.5584890444391,12.3177235598266,0.652240884240738,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",53,0.5722487861393,0.00657579906986354,"estimate","threats_abuse_rds",50000,"50K","RDS_II","frequentist",0.5722487861393,0.403164450312852,0.719814190334632,"neighb_bootstrap","Threats and abuse","RDS-I","Bootstrap",57.22487861393,40.3164450312852,71.9814190334632,8.10913008272992,"57.2% (40.3–72.0)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conservative","Frequentist RDS","standard",31.664974002178,12.3317789922955,0.5722487861393,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",54,0.5722487861393,0.00658067033352087,"estimate","threats_abuse_rds",1e+05,"100K","RDS_II","frequentist",0.5722487861393,0.405167955843438,0.72059831021986,"neighb_bootstrap","Threats and abuse","RDS-I","Bootstrap",57.22487861393,40.5167955843438,72.059831021986,8.11213309402704,"57.2% (40.5–72.1)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conservative","Frequentist RDS","standard",31.5430354376421,12.327213920298,0.5722487861393,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",55,0.5722487861393,0.00643270848219249,"estimate","threats_abuse_rds",980000,"980K","RDS_II","frequentist",0.5722487861393,0.40584329746137,0.723726659971538,"neighb_bootstrap","Threats and abuse","RDS-I","Bootstrap",57.22487861393,40.584329746137,72.3726659971538,8.02041674864373,"57.2% (40.6–72.4)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baseline","Frequentist RDS","standard",31.7883362510169,12.4681800377655,0.5722487861393,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",56,0.5722487861393,0.00635232594633523,"estimate","threats_abuse_rds",1740000,"1.74M","RDS_II","frequentist",0.5722487861393,0.403398699273322,0.716335395051114,"neighb_bootstrap","Threats and abuse","RDS-I","Bootstrap",57.22487861393,40.3398699273322,71.6335395051114,7.97014802016577,"57.2% (40.3–71.6)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberal","Frequentist RDS","standard",31.2936695777792,12.5468184213121,0.5722487861393,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",57,0.5722487861393,0.00661656507842298,"estimate","threats_abuse_rds",50000,"50K","RDS_SS","frequentist",0.5722487861393,0.408947506751678,0.725147043849365,"neighb_bootstrap","Threats and abuse","RDS-SS","Bootstrap",57.22487861393,40.8947506751678,72.5147043849365,8.13422711658765,"57.2% (40.9–72.5)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conservative","Frequentist RDS","standard",31.6199537097687,12.2937309921032,0.5722487861393,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",58,0.5722487861393,0.00639443831234989,"estimate","threats_abuse_rds",1e+05,"100K","RDS_SS","frequentist",0.5722487861393,0.409316827087674,0.720012736371653,"neighb_bootstrap","Threats and abuse","RDS-SS","Bootstrap",57.22487861393,40.9316827087674,72.0012736371653,7.99652318970557,"57.2% (40.9–72.0)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conservative","Frequentist RDS","standard",31.0695909283979,12.5054348780901,0.5722487861393,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",59,0.5722487861393,0.00651605656387243,"estimate","threats_abuse_rds",980000,"980K","RDS_SS","frequentist",0.5722487861393,0.400948977845631,0.722969393819625,"neighb_bootstrap","Threats and abuse","RDS-SS","Bootstrap",57.22487861393,40.0948977845631,72.2969393819625,8.07220946449758,"57.2% (40.1–72.3)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baseline","Frequentist RDS","standard",32.2020415973994,12.3881820014471,0.5722487861393,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",60,0.5722487861393,0.0065332269701601,"estimate","threats_abuse_rds",1740000,"1.74M","RDS_SS","frequentist",0.5722487861393,0.406286208768832,0.726395454080109,"neighb_bootstrap","Threats and abuse","RDS-SS","Bootstrap",57.22487861393,40.6286208768832,72.6395454080109,8.08283797323694,"57.2% (40.6–72.6)","06a_frequentist","GitHub",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberal","Frequentist RDS","standard",32.0109245311278,12.3718921907268,0.5722487861393,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",61,0.949699155093475,9.37109537686874e-12,"estimate","whether_exploitation",NA,"980K","MA_estimates","bayesian",0.949699155093475,0.621682834326026,0.99999693877551,"bayesian_credible_interval","Overall exploitation indicator","Bayesian MA","Bayesian CI",94.9699155093475,62.1682834326026,99.999693877551,0.000306122448978652,"95.0% (62.2–100.0)","06b_bayesian_core","GitHub",980000,"standard",2,50,25,"Standard (2 iter, M1=50, M2=25)","adaptive",NA,NA,"Baseline","Bayesian ERGM","standard",37.8314104449484,326666.66666767,0.949699155093475,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",62,0.837401914351015,0.00195995638142491,"estimate","excessive_hours_rds",NA,"980K","MA_estimates","bayesian",0.837401914351015,0.719075223320054,0.955728605381975,"bayesian_credible_interval","Excessive working hours","Bayesian MA","Bayesian CI",83.7401914351015,71.9075223320054,95.5728605381975,4.42713946180252,"83.7% (71.9–95.6)","06b_bayesian_core","GitHub",980000,"standard",2,50,25,"Standard (2 iter, M1=50, M2=25)","adaptive",NA,NA,"Baseline","Bayesian ERGM","standard",23.665338206192,22.587948914373,0.837401914351015,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",63,0.583286694503667,0.0865110550937144,"estimate","access_to_help_rds",NA,"980K","MA_estimates","bayesian",0.583286694503667,0.460701006027081,0.705872382980254,"bayesian_credible_interval","Limited access to help","Bayesian MA","Bayesian CI",58.3286694503667,46.0701006027081,70.5872382980254,29.4127617019746,"58.3% (46.1–70.6)","06b_bayesian_core","GitHub",980000,"standard",2,50,25,"Standard (2 iter, M1=50, M2=25)","adaptive",NA,NA,"Baseline","Bayesian ERGM","standard",24.5171376953172,3.39988475115843,0.583286694503667,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",64,0.573084848011222,0.0430549612554795,"estimate","threats_abuse_rds",NA,"980K","MA_estimates","bayesian",0.573084848011222,0.353666590590723,0.792503105431721,"bayesian_credible_interval","Threats and abuse","Bayesian MA","Bayesian CI",57.3084848011222,35.3666590590723,79.2503105431721,20.7496894568279,"57.3% (35.4–79.3)","06b_bayesian_core","GitHub",980000,"standard",2,50,25,"Standard (2 iter, M1=50, M2=25)","adaptive",NA,NA,"Baseline","Bayesian ERGM","standard",43.8836514840998,4.81934923450596,0.573084848011222,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",65,0.495121826810768,0.133557547471421,"estimate","pay_issues_rds",NA,"980K","MA_estimates","bayesian",0.495121826810768,0.355698914182143,0.634544739439393,"bayesian_credible_interval","Pay-related issues","Bayesian MA","Bayesian CI",49.5121826810768,35.5698914182143,63.4544739439393,36.5455260560607,"49.5% (35.6–63.5)","06b_bayesian_core","GitHub",980000,"standard",2,50,25,"Standard (2 iter, M1=50, M2=25)","adaptive",NA,NA,"Baseline","Bayesian ERGM","standard",27.884582525725,2.73631305365807,0.495121826810768,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",66,0.342817003073322,0.228489169529516,"estimate","document_withholding_rds",NA,"980K","MA_estimates","bayesian",0.342817003073322,0.16363941357371,0.521994592572933,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.2817003073322,16.363941357371,52.1994592572933,47.8005407427067,"34.3% (16.4–52.2)","06b_bayesian_core","GitHub",980000,"standard",2,50,25,"Standard (2 iter, M1=50, M2=25)","adaptive",NA,NA,"Baseline","Bayesian ERGM","standard",35.8355178999223,2.09202654292688,0.342817003073322,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",67,0.0716292283743229,0.385636673216476,"estimate","composite_risk",NA,"980K","MA_estimates","bayesian",0.0716292283743229,3.06122448979592e-06,0.379003483732416,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.16292283743229,0.000306122448979592,37.9003483732416,62.0996516267584,"7.2% (0.0–37.9)","06b_bayesian_core","GitHub",980000,"enhanced",3,75,50,"Enhanced (3 iter, M1=75, M2=50)","adaptive",NA,NA,"Baseline","Bayesian ERGM","enhanced",37.9000422507926,1.61031499179797,0.0716292283743229,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",68,0.0716292283743229,0.385636673216476,"estimate","sum_categories",NA,"980K","MA_estimates","bayesian",0.0716292283743229,3.06122448979592e-06,0.379003483732416,"bayesian_credible_interval","Risk exposure scale (ordinal)","Bayesian MA","Bayesian CI",7.16292283743229,0.000306122448979592,37.9003483732416,62.0996516267584,"7.2% (0.0–37.9)","06b_bayesian_core","GitHub",980000,"enhanced",3,75,50,"Enhanced (3 iter, M1=75, M2=50)","adaptive",NA,NA,"Baseline","Bayesian ERGM","enhanced",37.9000422507926,1.61031499179797,0.0716292283743229,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",69,0.070721963887423,0.391581019903193,"estimate","composite_risk",NA,"50K","MA_estimates","bayesian",0.070721963887423,6e-05,0.374235651460398,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.0721963887423,0.006,37.4235651460398,62.5764348539602,"7.1% (0.0–37.4)","06c_bayesian_sensitivity","GitHub",50000,"enhanced",3,75,50,NA,"degree","composite_risk_50000_degree","50K_degree_enhanced","Conservative","Bayesian ERGM","enhanced",37.4175651460398,1.59804565781637,0.070721963887423,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",70,0.070721963887423,0.391581019903193,"estimate","composite_risk",NA,"50K","MA_estimates","bayesian",0.070721963887423,6e-05,0.374235651460398,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.0721963887423,0.006,37.4235651460398,62.5764348539602,"7.1% (0.0–37.4)","06c_bayesian_sensitivity","GitHub",50000,"enhanced",3,75,50,NA,"random","composite_risk_50000_random","50K_random_enhanced","Conservative","Bayesian ERGM","enhanced",37.4175651460398,1.59804565781637,0.070721963887423,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",71,0.070721963887423,0.391581019903193,"estimate","composite_risk",NA,"50K","MA_estimates","bayesian",0.070721963887423,6e-05,0.374235651460398,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.0721963887423,0.006,37.4235651460398,62.5764348539602,"7.1% (0.0–37.4)","06c_bayesian_sensitivity","GitHub",50000,"enhanced",3,75,50,NA,"sample","composite_risk_50000_sample","50K_sample_enhanced","Conservative","Bayesian ERGM","enhanced",37.4175651460398,1.59804565781637,0.070721963887423,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",72,0.0722080026919645,0.378945660600711,"estimate","composite_risk",NA,"100K","MA_estimates","bayesian",0.0722080026919645,3e-05,0.384414375898274,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.22080026919645,0.003,38.4414375898274,61.5585624101726,"7.2% (0.0–38.4)","06c_bayesian_sensitivity","GitHub",1e+05,"enhanced",3,75,50,NA,"degree","composite_risk_100000_degree","100K_degree_enhanced","Conservative","Bayesian ERGM","enhanced",38.4384375898274,1.62446938467613,0.0722080026919645,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",73,0.0722080026919645,0.378945660600711,"estimate","composite_risk",NA,"100K","MA_estimates","bayesian",0.0722080026919645,3e-05,0.384414375898274,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.22080026919645,0.003,38.4414375898274,61.5585624101726,"7.2% (0.0–38.4)","06c_bayesian_sensitivity","GitHub",1e+05,"enhanced",3,75,50,NA,"random","composite_risk_100000_random","100K_random_enhanced","Conservative","Bayesian ERGM","enhanced",38.4384375898274,1.62446938467613,0.0722080026919645,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",74,0.0722080026919645,0.378945660600711,"estimate","composite_risk",NA,"100K","MA_estimates","bayesian",0.0722080026919645,3e-05,0.384414375898274,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.22080026919645,0.003,38.4414375898274,61.5585624101726,"7.2% (0.0–38.4)","06c_bayesian_sensitivity","GitHub",1e+05,"enhanced",3,75,50,NA,"sample","composite_risk_100000_sample","100K_sample_enhanced","Conservative","Bayesian ERGM","enhanced",38.4384375898274,1.62446938467613,0.0722080026919645,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",75,0.0716292283743229,0.385636673216476,"estimate","composite_risk",NA,"980K","MA_estimates","bayesian",0.0716292283743229,3.06122448979592e-06,0.379003483732416,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.16292283743229,0.000306122448979592,37.9003483732416,62.0996516267584,"7.2% (0.0–37.9)","06c_bayesian_sensitivity","GitHub",980000,"enhanced",3,75,50,NA,"degree","composite_risk_980000_degree","980K_degree_enhanced","Baseline","Bayesian ERGM","enhanced",37.9000422507926,1.61031499179797,0.0716292283743229,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",76,0.0716292283743229,0.385636673216476,"estimate","composite_risk",NA,"980K","MA_estimates","bayesian",0.0716292283743229,3.06122448979592e-06,0.379003483732416,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.16292283743229,0.000306122448979592,37.9003483732416,62.0996516267584,"7.2% (0.0–37.9)","06c_bayesian_sensitivity","GitHub",980000,"enhanced",3,75,50,NA,"random","composite_risk_980000_random","980K_random_enhanced","Baseline","Bayesian ERGM","enhanced",37.9000422507926,1.61031499179797,0.0716292283743229,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",77,0.0716292283743229,0.385636673216476,"estimate","composite_risk",NA,"980K","MA_estimates","bayesian",0.0716292283743229,3.06122448979592e-06,0.379003483732416,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.16292283743229,0.000306122448979592,37.9003483732416,62.0996516267584,"7.2% (0.0–37.9)","06c_bayesian_sensitivity","GitHub",980000,"enhanced",3,75,50,NA,"sample","composite_risk_980000_sample","980K_sample_enhanced","Baseline","Bayesian ERGM","enhanced",37.9000422507926,1.61031499179797,0.0716292283743229,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",78,0.0707360904695903,0.394311922294531,"estimate","composite_risk",NA,"1.74M","MA_estimates","bayesian",0.0707360904695903,1.72413793103448e-06,0.372057389330417,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.07360904695903,0.000172413793103448,37.2057389330417,62.7942610669583,"7.1% (0.0–37.2)","06c_bayesian_sensitivity","GitHub",1740000,"enhanced",3,75,50,NA,"degree","composite_risk_1740000_degree","1.74M_degree_enhanced","Liberal","Bayesian ERGM","enhanced",37.2055665192486,1.59250221757318,0.0707360904695903,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",79,0.0707360904695903,0.394311922294531,"estimate","composite_risk",NA,"1.74M","MA_estimates","bayesian",0.0707360904695903,1.72413793103448e-06,0.372057389330417,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.07360904695903,0.000172413793103448,37.2057389330417,62.7942610669583,"7.1% (0.0–37.2)","06c_bayesian_sensitivity","GitHub",1740000,"enhanced",3,75,50,NA,"random","composite_risk_1740000_random","1.74M_random_enhanced","Liberal","Bayesian ERGM","enhanced",37.2055665192486,1.59250221757318,0.0707360904695903,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",80,0.0707360904695903,0.394311922294531,"estimate","composite_risk",NA,"1.74M","MA_estimates","bayesian",0.0707360904695903,1.72413793103448e-06,0.372057389330417,"bayesian_credible_interval","Composite risk score","Bayesian MA","Bayesian CI",7.07360904695903,0.000172413793103448,37.2057389330417,62.7942610669583,"7.1% (0.0–37.2)","06c_bayesian_sensitivity","GitHub",1740000,"enhanced",3,75,50,NA,"sample","composite_risk_1740000_sample","1.74M_sample_enhanced","Liberal","Bayesian ERGM","enhanced",37.2055665192486,1.59250221757318,0.0707360904695903,"DWeMSinUK","main",NA
"gh_smoser11_DWeMSinUK_output_tables_unified_results.csv","smoser11","output/tables/unified_results.csv","smoser11 / DWeMSinUK / output/tables/unified_results.csv",81,0.340790329689478,0.229866825872014,"estimate","document_withholding_rds",NA,"50K","MA_estimates","bayesian",0.340790329689478,0.161024947979846,0.520555711399109,"bayesian_credible_interval","Document withholding","Bayesian MA","Bayesian CI",34.0790329689478,16.1024947979846,52.0555711399109,47.9444288600891,"34.1% (16.1–52.1)","06c_bayesian_sensitivity","GitHub",50000,"standard",2,50,25,NA,"degree","document_withholding_rds_50000_degree","50K_degree_standard","Conservative","Bayesian ERGM","standard",35.9530763419263,2.08574807078876,0.340790329689478,"DWeMSinUK","main",NA
