UIC,species_latin,species_local,country,province,site_name,replicates,start_date_year.month,monitoring_date_year.month,duration_months,height_cm,height_sd,number_planted,height_0,RGRm,seedling_trt_type,site_trt_type,Sseedling_trt_type,Ssite_trt_type,planting_density.m2,ENSO
NT2003GOPS_1993,Mangifera griffithii,Mamung raawaa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1996,36,98,NA,NA,60,NA,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Mangifera griffithii,Mamung raawaa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1995,24,76,NA,NA,60,NA,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Mangifera griffithii,Mamung raawaa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1993,0,60,NA,NA,60,NA,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Mangifera griffithii,Mamung raawaa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2002,108,168,NA,NA,60,NA,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Mangifera griffithii,Mamung raawaa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1998,60,140,NA,NA,60,NA,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Mangifera griffithii,Mamung raawaa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1997,48,111,NA,NA,60,NA,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Mangifera griffithii,Mamung raawaa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1999,72,155,NA,NA,60,NA,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Mangifera griffithii,Mamung raawaa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2000,84,160,NA,NA,60,NA,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2000,84,247,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1994,12,86,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1996,36,155,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1995,24,115,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1993,0,60,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1997,48,186,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1998,60,202,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2001,96,255,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1999,72,223,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Persea membranacea,Kathang thuu,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2002,108,263,NA,NA,60,0.002818679,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1995,24,82,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2000,84,173,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1999,72,168,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2002,108,190,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1994,12,62,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1997,48,112,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2001,96,181,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1996,36,97,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1998,60,142,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Polyalthia glauca,Taa raa,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1993,0,60,NA,NA,60,0.002279651,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2002,108,430,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2000,84,360,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,2001,96,395,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1993,0,35,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1994,12,51,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1997,48,163,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1999,72,341,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1995,24,81,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1996,36,101,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
NT2003GOPS_1993,Xanthophyllum ellipticum,Chum saeng nam,Thailand,Narathiwat,Phru Toh Daeng,NA,1993,1998,60,250,NA,NA,35,0.017424338,none,weeding drainage liming,none,liming_weeding,0.125,NA
RACH2005PJPU,Dyera polyphylla,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,2,27.82,2.2,170,27.82,NA,none,none,none,none,NA,NA
RACH2005PJPU,Dyera polyphylla,NA,Indonesia,Central Kalimantan,Tumbang Nusa,2,2004,NA,3,36.25,4.45,108,NA,NA,none,none,none,none,NA,NA
RACH2005PJPU,Dyera polyphylla,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,7,28.71,1.59,170,27.82,NA,none,none,none,none,NA,NA
RACH2005PJPU,Dyera polyphylla,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,14,32.72,2.46,170,27.82,NA,none,none,none,none,NA,NA
RACH2005PJPU,Dyera polyphylla,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,21,38.68,0.58,170,27.82,NA,none,none,none,none,NA,NA
RACH2005PJPU,Hibiscus tiliaceus,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,14,37.78,8.26,170,25.58,0.049605553,none,none,none,none,NA,NA
RACH2005PJPU,Hibiscus tiliaceus,NA,Indonesia,Central Kalimantan,Tumbang Nusa,1,2004,NA,3,24,NA,60,NA,0.049605553,none,none,none,none,NA,NA
RACH2005PJPU,Hibiscus tiliaceus,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,2,25.58,1.96,170,25.58,0.049605553,none,none,none,none,NA,NA
RACH2005PJPU,Hibiscus tiliaceus,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,21,58.37,17.67,170,25.58,0.049605553,none,none,none,none,NA,NA
RACH2005PJPU,Hibiscus tiliaceus,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,7,25.87,2.91,170,25.58,0.049605553,none,none,none,none,NA,NA
RACH2005PJPU,Lagerstroemia speciosa,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,14,26.02,NA,170,30.13,NA,none,none,none,none,NA,NA
RACH2005PJPU,Lagerstroemia speciosa,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,21,40,NA,170,30.13,NA,none,none,none,none,NA,NA
RACH2005PJPU,Lagerstroemia speciosa,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,2,30.13,3.1,170,30.13,NA,none,none,none,none,NA,NA
RACH2005PJPU,Lagerstroemia speciosa,NA,Indonesia,Central Kalimantan,Tumbang Nusa,4,2003,NA,7,28.68,6.1,170,30.13,NA,none,none,none,none,NA,NA
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,12.1125,3.419803262,40,12.1125,2.31e-5,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,19.96666667,7.25813886,40,12.1125,2.31e-5,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,15.16,4.58875437,40,12.1125,2.31e-5,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,16,4.978213404,40,12.1125,2.31e-5,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,17.25,6.159121902,40,12.1125,2.31e-5,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,19.03333333,6.858803715,40,12.1125,2.31e-5,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,14.61666667,4.483078017,40,12.1125,2.31e-5,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,17.625,6.605745194,40,12.1125,2.31e-5,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,12.28205128,3.47887397,40,12.1125,2.31e-5,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,17.316,4.505152606,40,11.448,3.48e-5,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,11.448,2.694457274,40,11.448,3.48e-5,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,14.21428571,2.484874881,40,11.448,3.48e-5,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,18.304,4.908197225,40,11.448,3.48e-5,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,15.76,3.307567082,40,11.448,3.48e-5,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,14.74074074,2.929854192,40,11.448,3.48e-5,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,11.65,2.983286778,40,11.448,3.48e-5,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,16.2,3.605551275,40,11.448,3.48e-5,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,13.2483871,2.588290423,40,11.448,3.48e-5,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,16.15625,3.681771795,40,11.91875,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,14.66666667,3.523729085,40,11.91875,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,15.15151515,3.641095406,40,11.91875,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,11.91875,3.335385793,40,11.91875,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,18.4875,4.46554913,40,11.91875,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,12.3,3.345107411,40,11.91875,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,17.728125,4.313611942,40,11.91875,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,15.84375,3.664206775,40,11.91875,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,13.34848485,3.474201456,40,11.91875,NA,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,17.65172414,5.151741778,40,10.67241379,3.27043e-4,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,13.171875,4.009282325,40,10.67241379,3.27043e-4,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,16.06896552,4.810190332,40,10.67241379,3.27043e-4,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,15.55172414,4.154053158,40,10.67241379,3.27043e-4,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,14.26666667,4.016632088,40,10.67241379,3.27043e-4,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,18.78275862,5.506299572,40,10.67241379,3.27043e-4,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,10.75,3.432499276,40,10.67241379,3.27043e-4,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,10.67241379,3.074305561,40,10.67241379,3.27043e-4,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Campnosperma coriaceum,Terentang,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,11.97647059,3.93785504,40,10.67241379,3.27043e-4,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,35.86486486,6.267917261,40,32.79189189,0.001217291,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,32.79189189,5.884130181,40,32.79189189,0.001217291,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,45.08918919,10.8822175,40,32.79189189,0.001217291,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,41.82432432,9.162283965,40,32.79189189,0.001217291,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,36.97297297,6.930153463,40,32.79189189,0.001217291,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,38.72972973,7.28639771,40,32.79189189,0.001217291,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,40.40540541,8.278014588,40,32.79189189,0.001217291,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,43.66216216,9.936642384,40,32.79189189,0.001217291,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,34.275,5.80886811,40,32.79189189,0.001217291,none,control hollow planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,43.209375,11.35072427,40,35.109375,0.030708869,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,35.68571429,10.87569181,40,35.109375,0.030708869,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,38.66666667,10.66438778,40,35.109375,0.030708869,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,40.84848485,10.63344139,40,35.109375,0.030708869,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,40.3030303,10.40277862,40,35.109375,0.030708869,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,35.109375,10.35126171,40,35.109375,0.030708869,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,36.85294118,11.1059153,40,35.109375,0.030708869,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,42.215625,11.1194427,40,35.109375,0.030708869,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,34,10.77984825,40,35.109375,0.030708869,none,control hummock planting,none,none,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,47.375,9.61485896,40,34.2375,5.22281e-4,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,35.975,8.856368128,40,34.2375,5.22281e-4,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-1,0,34.2375,9.10344222,40,34.2375,5.22281e-4,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,41.3,9.495478006,40,34.2375,5.22281e-4,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,43.475,9.328719097,40,34.2375,5.22281e-4,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,45.625,9.242287152,40,34.2375,5.22281e-4,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,52.1475,10.49554209,40,34.2375,5.22281e-4,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-8,7,49.8825,10.03677565,40,34.2375,5.22281e-4,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-3,2,37.7375,9.133698874,40,34.2375,5.22281e-4,none,weeding hollow planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-6,5,33.09090909,6.681895485,40,27.28181818,0.03953189,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-7,6,34.24242424,7.084447328,40,27.28181818,0.03953189,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-4,3,31.22857143,6.996157409,40,27.28181818,0.03953189,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-2,1,28.8,7.520740553,40,27.28181818,0.03953189,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-5,4,31.87878788,7.003381218,40,27.28181818,0.03953189,none,weeding hummock planting,none,weeding,0.04,neutral
RACH2020PGDK,Combretocarpus rotundatus,Tumih,Indonesia,Central Kalimantan,Kawasan Hutan dengan Tujuan,4,2014-1,2014-9,8,37.89393939,8.331376664,40,27.28181818,0.03953189,none,weeding hummock planting,none,weeding,0.04,neutral
