ID,X,Y,Area,City,Country,Continent,GridEPSG,dCenter,TransportSource,RushHour,TransportYear,DistanceDriving,DurationDriving,DistanceTransit,DurationTransit
2568,586002,6173101,1005410,Montevideo,Uruguay,South_America,32721,38302.793982924,Google,17h00,2020,56923.7136930603,5060.12119062393,NA,NA
2569,587002,6173101,1005408,Montevideo,Uruguay,South_America,32721,38650.9255167107,Google,17h00,2020,57124.4026683029,5079.71097867159,NA,NA
2570,588002,6173101,1005401,Montevideo,Uruguay,South_America,32721,39021.5845359759,Google,17h00,2020,57506.8872176787,5116.85396073389,NA,NA
2571,589002,6173101,1005398,Montevideo,Uruguay,South_America,32721,39414.1354858675,Google,17h00,2020,58172.937857075,5181.37654550566,NA,NA
2572,590002,6173101,1005394,Montevideo,Uruguay,South_America,32721,39827.9310597264,Google,17h00,2020,57373.2666514808,5302.79915081046,NA,NA
2573,591002,6173101,1005390,Montevideo,Uruguay,South_America,32721,40262.3162386159,Google,17h00,2020,54566.1458786423,5502.15190499421,NA,NA
2574,592002,6173101,1005383,Montevideo,Uruguay,South_America,32721,40716.6320475837,Google,17h00,2020,51759.0251058038,5701.50465917796,NA,NA
2575,593002,6173101,1005380,Montevideo,Uruguay,South_America,32721,41190.219005224,Google,17h00,2020,48951.9043329652,5900.85741336171,NA,NA
2576,594002,6173101,1005376,Montevideo,Uruguay,South_America,32721,41682.4202524076,Google,17h00,2020,47434.183363345,6075.40985900145,NA,NA
2577,595002,6173101,1005371,Montevideo,Uruguay,South_America,32721,42192.5843543426,Google,17h00,2020,49855.9451761879,6320.91035939588,NA,NA
2578,596002,6173101,1005366,Montevideo,Uruguay,South_America,32721,42720.0677773142,Google,17h00,2020,52277.7069890308,6566.41085979031,NA,NA
2579,597002,6173101,1005362,Montevideo,Uruguay,South_America,32721,43264.2370474543,Google,17h00,2020,53860.285894715,6718.72061375679,NA,NA
2580,598002,6173101,1005357,Montevideo,Uruguay,South_America,32721,43824.4706037428,Google,17h00,2020,59342.2798793917,6646.0022072583,NA,NA
2581,599002,6173101,1005351,Montevideo,Uruguay,South_America,32721,44400.1603611779,Google,17h00,2020,69176.8093784859,6562.98448299156,NA,NA
2582,600002,6173101,1005347,Montevideo,Uruguay,South_America,32721,44990.7130027778,Google,17h00,2020,74121.2677118512,6551.36333030329,NA,NA
2583,601002,6173101,1005342,Montevideo,Uruguay,South_America,32721,45595.5510208871,Google,17h00,2020,72557.9532451544,6634.93581869122,NA,NA
2584,602002,6173101,1005337,Montevideo,Uruguay,South_America,32721,46214.1135292923,Google,17h00,2020,70615.2029262113,6730.8492689625,NA,NA
2585,603002,6173101,1005332,Montevideo,Uruguay,South_America,32721,46845.8568680125,Google,17h00,2020,69920.1592360206,6544.37013292163,NA,NA
2586,604002,6173101,1005326,Montevideo,Uruguay,South_America,32721,47490.2550224603,Google,17h00,2020,70008.2745211108,6180.63916265411,NA,NA
2587,605002,6173101,1005322,Montevideo,Uruguay,South_America,32721,48146.7998780637,Google,17h00,2020,69723.4550501029,6123.61986178824,NA,NA
2588,606002,6173101,1005317,Montevideo,Uruguay,South_America,32721,48815.0013305164,Google,17h00,2020,68553.899135647807,6589.69725851163,NA,NA
2589,607002,6173101,1005311,Montevideo,Uruguay,South_America,32721,49494.3872706625,Google,17h00,2020,67267.6761381306,7116.13947282729,NA,NA
2590,608002,6173101,1005306,Montevideo,Uruguay,South_America,32721,50184.5034617093,Google,17h00,2020,66269.8703945531,7521.4072600485,NA,NA
2591,609002,6173101,1005301,Montevideo,Uruguay,South_America,32721,50884.9133250546,Google,17h00,2020,64885.5760269501,7628.35100763821,NA,NA
2592,610002,6173101,1005296,Montevideo,Uruguay,South_America,32721,51595.1976495712,Google,17h00,2020,64261.71233334,7665.24761216825,NA,NA
2593,611002,6173101,1005289,Montevideo,Uruguay,South_America,32721,52314.9542377542,Google,17h00,2020,65001.0020930126,7612.40268184387,NA,NA
2594,612002,6173101,1005284,Montevideo,Uruguay,South_America,32721,53043.7975007288,Google,17h00,2020,65985.8779170273,7641.1432001252,NA,NA
2595,613002,6173101,1005279,Montevideo,Uruguay,South_America,32721,53781.3580127754,Google,17h00,2020,66508.0743443101,7819.39208540736,NA,NA
2596,614002,6173101,1005274,Montevideo,Uruguay,South_America,32721,54527.2820347605,Google,17h00,2020,69635.5859293279,7411.3904600598,NA,NA
2597,615002,6173101,1005267,Montevideo,Uruguay,South_America,32721,55281.2310146791,Google,17h00,2020,71881.2544946211,7182.70538569849,NA,NA
2598,616002,6173101,1005262,Montevideo,Uruguay,South_America,32721,56042.8810724281,Google,17h00,2020,71923.6022933834,7243.08163590484,NA,NA
2599,617002,6173101,1005257,Montevideo,Uruguay,South_America,32721,56811.9224749376,Google,17h00,2020,71820.9912351264,7280.58714945798,NA,NA
2600,618002,6173101,1005250,Montevideo,Uruguay,South_America,32721,57588.0591068871,Google,17h00,2020,72202.2582095973,7352.95495216325,NA,NA
2601,619002,6173101,1005245,Montevideo,Uruguay,South_America,32721,58371.0079414286,Google,17h00,2020,72019.1681728032,7402.60240207012,NA,NA
2602,620002,6173101,1005239,Montevideo,Uruguay,South_America,32721,59160.4985146197,Google,17h00,2020,71748.6086365293,7442.60209536455,NA,NA
2603,621002,6173101,1005233,Montevideo,Uruguay,South_America,32721,59956.2724066325,Google,17h00,2020,71893.4157909124,7505.10698681778,NA,NA
2604,622002,6173101,1005227,Montevideo,Uruguay,South_America,32721,60758.0827322449,Google,17h00,2020,78206.0232503917,7508.79609871573,NA,NA
2605,623002,6173101,1005221,Montevideo,Uruguay,South_America,32721,61565.6936426312,Google,17h00,2020,84669.6137503076,7531.3585919203,NA,NA
2606,624002,6173101,1005215,Montevideo,Uruguay,South_America,32721,62378.8798400414,Google,17h00,2020,84678.5621983995,7497.82931768842,NA,NA
2607,625002,6173101,1005209,Montevideo,Uruguay,South_America,32721,63197.4261065933,Google,17h00,2020,82852.1041926893,7281.87690280926,NA,NA
2608,626002,6173101,1005202,Montevideo,Uruguay,South_America,32721,64021.1268480829,Google,17h00,2020,83081.5933305533,7286.7957830261,NA,NA
2609,627002,6173101,1005197,Montevideo,Uruguay,South_America,32721,64849.7856534493,Google,17h00,2020,82957.5556994353,7261.74246037127,NA,NA
2610,628002,6173101,1005190,Montevideo,Uruguay,South_America,32721,65683.2148703024,Google,17h00,2020,83406.4279105879,7593.91338157027,NA,NA
2611,629002,6173101,1005183,Montevideo,Uruguay,South_America,32721,66521.2351967274,Google,17h00,2020,86070.3376211097,7790.29479938189,NA,NA
2612,630002,6173101,1005177,Montevideo,Uruguay,South_America,32721,67363.6752894193,Google,17h00,2020,88611.9258748506,7936.81160103478,NA,NA
2613,631002,6173101,1005171,Montevideo,Uruguay,South_America,32721,68210.3713880691,Google,17h00,2020,88347.4708034922,7842.14329606149,NA,NA
2614,632002,6173101,1005164,Montevideo,Uruguay,South_America,32721,69061.1669558104,Google,17h00,2020,88962.5245977221,7843.22706791726,NA,NA
2615,633002,6173101,1005158,Montevideo,Uruguay,South_America,32721,69915.9123354499,Google,17h00,2020,89734.094598498,7825.74364049278,NA,NA
2616,634002,6173101,1005151,Montevideo,Uruguay,South_America,32721,70774.4644211337,Google,17h00,2020,89857.9730360366,7739.18796915965,NA,NA
2617,526002,6172101,1005572,Montevideo,Uruguay,South_America,32721,58724.5195884846,Google,17h00,2020,72108.2927023333,5384.95143895426,NA,NA
2618,527002,6172101,1005571,Montevideo,Uruguay,South_America,32721,57925.4625989151,Google,17h00,2020,72189.4202867233,5420.69841084097,NA,NA
2619,528002,6172101,1005569,Montevideo,Uruguay,South_America,32721,57132.7334695121,Google,17h00,2020,72285.2511369154,5303.89019308661,NA,NA
2620,529002,6172101,1005568,Montevideo,Uruguay,South_America,32721,56346.5992771375,Google,17h00,2020,71002.1678499013,5228.66181803156,NA,NA
2621,530002,6172101,1005567,Montevideo,Uruguay,South_America,32721,55567.33992642,Google,17h00,2020,68964.240671806,5190.82394469272,NA,NA
2622,531002,6172101,1005565,Montevideo,Uruguay,South_America,32721,54795.2487255812,Google,17h00,2020,68865.8364190633,5222.83161362878,NA,NA
2623,532002,6172101,1005564,Montevideo,Uruguay,South_America,32721,54030.6329714756,Google,17h00,2020,67902.3125424137,5124.10130708147,NA,NA
2624,533002,6172101,1005562,Montevideo,Uruguay,South_America,32721,53273.8145405255,Google,17h00,2020,66335.7113812665,4965.51215752009,NA,NA
2625,534002,6172101,1005560,Montevideo,Uruguay,South_America,32721,52525.1304814972,Google,17h00,2020,64807.1388123369,4822.14492144786,NA,NA
2626,535002,6172101,1005559,Montevideo,Uruguay,South_America,32721,51784.9336052322,Google,17h00,2020,63618.3384850076,4715.74618044216,NA,NA
2627,536002,6172101,1005557,Montevideo,Uruguay,South_America,32721,51053.5930655063,Google,17h00,2020,64233.3401820155,4832.69042155695,NA,NA
2628,537002,6172101,1005555,Montevideo,Uruguay,South_America,32721,50331.4949241358,Google,17h00,2020,64957.6563772546,4963.16975449145,NA,NA
2629,538002,6172101,1005553,Montevideo,Uruguay,South_America,32721,49619.0426922801,Google,17h00,2020,63894.0375079669,4959.57366858589,NA,NA
2630,539002,6172101,1005551,Montevideo,Uruguay,South_America,32721,48916.6578385964,Google,17h00,2020,63132.3336343314,4951.95200424034,NA,NA
2631,540002,6172101,1005549,Montevideo,Uruguay,South_America,32721,48224.7802534995,Google,17h00,2020,62428.5044805481,4947.20728191658,NA,NA
2632,541002,6172101,1005547,Montevideo,Uruguay,South_America,32721,47543.868657255,Google,17h00,2020,64262.0080340085,5089.58577686509,NA,NA
2633,542002,6172101,1005545,Montevideo,Uruguay,South_America,32721,46874.4009380207,Google,17h00,2020,65885.8066388186,5187.64095180042,NA,NA
2634,543002,6172101,1005543,Montevideo,Uruguay,South_America,32721,46216.874404251,Google,17h00,2020,67509.6052436287,5285.69612673576,NA,NA
2635,544002,6172101,1005541,Montevideo,Uruguay,South_America,32721,45571.8059341334,Google,17h00,2020,61188.8232683513,5072.59708023251,NA,NA
2636,545002,6172101,1005539,Montevideo,Uruguay,South_America,32721,44939.732002965,Google,17h00,2020,56305.4250773988,4920.30399358906,NA,NA
2637,546002,6172101,1005537,Montevideo,Uruguay,South_America,32721,44321.2085676633,Google,17h00,2020,54644.7159144061,4897.58377700517,NA,NA
2638,547002,6172101,1005534,Montevideo,Uruguay,South_America,32721,43716.810785993,Google,17h00,2020,53615.4467325636,4884.07502964315,NA,NA
2639,548002,6172101,1005532,Montevideo,Uruguay,South_America,32721,43127.1325466731,Google,17h00,2020,52797.8838975722,4873.65466210551,NA,NA
2640,549002,6172101,1005530,Montevideo,Uruguay,South_America,32721,42552.785785402,Google,17h00,2020,51335.2869167849,4902.04727116382,NA,NA
2641,550002,6172101,1005527,Montevideo,Uruguay,South_America,32721,41994.3995611119,Google,17h00,2020,51057.1290790852,4840.39753369628,NA,NA
2642,551002,6172101,1005525,Montevideo,Uruguay,South_America,32721,41452.6188665844,Google,17h00,2020,51161.9874227028,4750.23372010366,NA,NA
2643,552002,6172101,1005522,Montevideo,Uruguay,South_America,32721,40928.1031480609,Google,17h00,2020,51260.7256030654,4661.16988182147,NA,NA
2644,553002,6172101,1005520,Montevideo,Uruguay,South_America,32721,40421.5245098241,Google,17h00,2020,50366.2296685581,4587.20620173487,NA,NA
2645,554002,6172101,1005517,Montevideo,Uruguay,South_America,32721,39933.5655820804,Google,17h00,2020,49633.008328381,4505.63290792003,NA,NA
2646,555002,6172101,1005514,Montevideo,Uruguay,South_America,32721,39464.9170339723,Google,17h00,2020,48899.7869882038,4424.0596141052,NA,NA
2647,556002,6172101,1005512,Montevideo,Uruguay,South_America,32721,39016.2747183571,Google,17h00,2020,48166.5656480266,4342.48632029036,NA,NA
2648,557002,6172101,1005509,Montevideo,Uruguay,South_America,32721,38588.3364411879,Google,17h00,2020,47614.3889783162,4271.67255982342,NA,NA
2649,558002,6172101,1005506,Montevideo,Uruguay,South_America,32721,38181.7983560009,Google,17h00,2020,47165.7907089357,4207.01449148261,47657.2174879313,6322.89457402683
2650,559002,6172101,1005501,Montevideo,Uruguay,South_America,32721,37797.3509931359,Google,17h00,2020,46717.1924395551,4142.35642314179,48238.0751386002,6570.99535159459
2651,560002,6172101,1005501,Montevideo,Uruguay,South_America,32721,37435.6749438061,Google,17h00,2020,46427.2421458836,4098.81202325362,49105.3210291989,7637.16699840991
2652,561002,6172101,1005498,Montevideo,Uruguay,South_America,32721,37097.4362308006,Google,17h00,2020,46150.8790390054,4057.07587434298,47819.0330054092,7411.44883682009
2653,562002,6172101,1005493,Montevideo,Uruguay,South_America,32721,36783.2814101504,Google,17h00,2020,45703.3763100764,3986.98110825696,46482.888440999,7155.82208810303
2654,563002,6172101,1005492,Montevideo,Uruguay,South_America,32721,36493.8324610928,Google,17h00,2020,45225.792287257,3911.90173435565,45638.514841437,7286.33466131596
2655,564002,6172101,1005488,Montevideo,Uruguay,South_America,32721,36229.6815345969,Google,17h00,2020,45058.4154275227,3878.66174937837,45340.7300870844,7487.21035975559
2656,565002,6172101,1005484,Montevideo,Uruguay,South_America,32721,35991.3856429329,Google,17h00,2020,45646.2663299815,3947.28359039623,45874.0358326945,7471.47605664239
2657,566002,6172101,1005481,Montevideo,Uruguay,South_America,32721,35779.4613835691,Google,17h00,2020,46234.1172324404,4015.9054314141,46407.3415783045,7455.74175352918
2658,567002,6172101,1005480,Montevideo,Uruguay,South_America,32721,35594.379799321,Google,17h00,2020,46821.9681348992,4084.5272724319598,46940.6473239146,7440.00745041597
2659,568002,6172101,1005475,Montevideo,Uruguay,South_America,32721,35436.5614824338,Google,17h00,2020,46974.5574123378,4124.63893963359,47473.9530695247,7424.27314730277
2660,569002,6172101,1005472,Montevideo,Uruguay,South_America,32721,35306.3720325144,Google,17h00,2020,46815.5523171945,4144.34079073426,48007.2588151348,7408.53884418956
2661,570002,6172101,1005468,Montevideo,Uruguay,South_America,32721,35204.1179764288,Google,17h00,2020,46656.5472220512,4164.04264183493,48540.5645607449,7392.80454107635
2662,571002,6172101,1005465,Montevideo,Uruguay,South_America,32721,35130.0432521555,Google,17h00,2020,46497.5421269079,4183.74449293559,49670.5764589026,7359.0760221999
2663,572002,6172101,1005462,Montevideo,Uruguay,South_America,32721,35084.3263480762,Google,17h00,2020,46338.5370317646,4203.44634403626,51375.349105723,7308.01507113799
2664,573002,6172101,1005457,Montevideo,Uruguay,South_America,32721,35067.078174526,Google,17h00,2020,46179.5319366212,4223.14819513693,53080.1217525434,7256.95412007609
2665,574002,6172101,1005455,Montevideo,Uruguay,South_America,32721,35078.3407261278,Google,17h00,2020,47057.4202080782,4300.32976212386,54784.8943993637,7205.89316901418
2666,575002,6172101,1005450,Montevideo,Uruguay,South_America,32721,35118.0865722823,Google,17h00,2020,48056.9445728888,4384.25417105836,56489.6670461841,7154.83221795227
2667,576002,6172101,1005446,Montevideo,Uruguay,South_America,32721,35186.2191901647,Google,17h00,2020,49056.4689376993,4468.17857999287,NA,NA
2668,577002,6172101,1005444,Montevideo,Uruguay,South_America,32721,35282.5741308413,Google,17h00,2020,50055.9933025098,4552.10298892738,NA,NA
2669,578002,6172101,1005438,Montevideo,Uruguay,South_America,32721,35406.9209858513,Google,17h00,2020,51055.5176673204,4636.02739786188,NA,NA
2670,579002,6172101,1005436,Montevideo,Uruguay,South_America,32721,35558.966099963,Google,17h00,2020,51709.5961895727,4692.49432805436,NA,NA
2671,580002,6172101,1005432,Montevideo,Uruguay,South_America,32721,35738.3559568472,Google,17h00,2020,51865.1083642327,4709.33312207034,NA,NA
2672,581002,6172101,1005426,Montevideo,Uruguay,South_America,32721,35944.681148931,Google,17h00,2020,52020.6205388928,4726.17191608633,NA,NA
2673,582002,6172101,1005424,Montevideo,Uruguay,South_America,32721,36177.4808312894,Google,17h00,2020,52176.1327135528,4743.01071010231,NA,NA
2674,583002,6172101,1005418,Montevideo,Uruguay,South_America,32721,36436.24755238,Google,17h00,2020,52629.4153366506,4783.07001264899,NA,NA
2675,584002,6172101,1005416,Montevideo,Uruguay,South_America,32721,36720.4323517346,Google,17h00,2020,53440.5153546949,4850.19381803344,NA,NA
2676,585002,6172101,1005411,Montevideo,Uruguay,South_America,32721,37029.4500161468,Google,17h00,2020,54639.5003777611,4939.54233295614,NA,NA
2677,586002,6172101,1005408,Montevideo,Uruguay,South_America,32721,37362.6843909577,Google,17h00,2020,55777.9018882636,5018.9720541166,NA,NA
2678,587002,6172101,1005401,Montevideo,Uruguay,South_America,32721,37719.493651139,Google,17h00,2020,56916.3033987661,5098.40177527706,NA,NA
2679,588002,6172101,1005399,Montevideo,Uruguay,South_America,32721,38099.2154472807,Google,17h00,2020,57505.9132089244,5142.81046663721,NA,NA
2680,589002,6172101,1005395,Montevideo,Uruguay,South_America,32721,38501.1718535724,Google,17h00,2020,57706.6021841671,5162.40025468487,NA,NA
2681,590002,6172101,1005389,Montevideo,Uruguay,South_America,32721,38924.6740577017,Google,17h00,2020,57907.2911594098,5181.99004273252,NA,NA
2682,591002,6172101,1005385,Montevideo,Uruguay,South_America,32721,39369.0267456324,Google,17h00,2020,58416.678755485496,5231.38609426803,NA,NA
2683,592002,6172101,1005382,Montevideo,Uruguay,South_America,32721,39833.5321469025,Google,17h00,2020,56567.1565744639,5393.56441476028,NA,NA
2684,593002,6172101,1005375,Montevideo,Uruguay,South_America,32721,40317.4937179671,Google,17h00,2020,53760.0358016254,5592.91716894403,NA,NA
2685,594002,6172101,1005372,Montevideo,Uruguay,South_America,32721,40820.2194518638,Google,17h00,2020,50499.443738106,5835.75468189253,NA,NA
2686,595002,6172101,1005366,Montevideo,Uruguay,South_America,32721,41341.0248119022,Google,17h00,2020,48612.23421668,6179.24336336298,NA,NA
2687,596002,6172101,1005364,Montevideo,Uruguay,South_America,32721,41879.2352950518,Google,17h00,2020,51861.0688602658,6538.82445451681,NA,NA
2688,597002,6172101,1005356,Montevideo,Uruguay,South_America,32721,42434.1886372099,Google,17h00,2020,54282.8306731087,6784.32495491124,NA,NA
2689,598002,6172101,1005353,Montevideo,Uruguay,South_America,32721,43005.2366776224,Google,17h00,2020,56026.6425043636,6954.53952623579,NA,NA
2690,599002,6172101,1005348,Montevideo,Uruguay,South_America,32721,43591.7469034944,Google,17h00,2020,56498.2050627784,6893.67720344855,NA,NA
2691,600002,6172101,1005343,Montevideo,Uruguay,South_America,32721,44193.1036984088,Google,17h00,2020,66332.7345618725,6810.65947918181,NA,NA
2692,601002,6172101,1005338,Montevideo,Uruguay,South_America,32721,44808.7093197106,Google,17h00,2020,71716.925636817,6792.6180906533,NA,NA
2693,602002,6172101,1005333,Montevideo,Uruguay,South_America,32721,45437.9846306845,Google,17h00,2020,70163.5485042937,6875.86737220262,NA,NA
2694,603002,6172101,1005328,Montevideo,Uruguay,South_America,32721,46080.3696132997,Google,17h00,2020,68382.4488410168,6966.52321550771,NA,NA
2695,604002,6172101,1005323,Montevideo,Uruguay,South_America,32721,46735.3236866753,Google,17h00,2020,67645.7188250431,6789.47891701633,NA,NA
2696,605002,6172101,1005318,Montevideo,Uruguay,South_America,32721,47402.3258553662,Google,17h00,2020,67733.8341101333,6425.74794674881,NA,NA
2697,606002,6172101,1005312,Montevideo,Uruguay,South_America,32721,48080.8747102038,Google,17h00,2020,67680.5960060873,6178.26984175767,NA,NA
2698,607002,6172101,1005308,Montevideo,Uruguay,South_America,32721,48770.4883028489,Google,17h00,2020,66514.3686061648,6642.62502886256,NA,NA
2699,608002,6172101,1005302,Montevideo,Uruguay,South_America,32721,49470.7039135115,Google,17h00,2020,65228.1456086476,7169.06724317823,NA,NA
2700,609002,6172101,1005297,Montevideo,Uruguay,South_America,32721,50181.0777295418,Google,17h00,2020,64530.3905472227,7598.63317897408,NA,NA
2701,610002,6172101,1005291,Montevideo,Uruguay,South_America,32721,50901.1844508388,Google,17h00,2020,64064.3940037988,7620.987836116,NA,NA
2702,611002,6172101,1005286,Montevideo,Uruguay,South_America,32721,51630.6168363145,Google,17h00,2020,63881.9196933092,7585.04684542782,NA,NA
2703,612002,6172101,1005281,Montevideo,Uruguay,South_America,32721,52368.9852040148,Google,17h00,2020,65155.8805166871,7478.18218288118,NA,NA
2704,613002,6172101,1005274,Montevideo,Uruguay,South_America,32721,53115.916895958,Google,17h00,2020,66140.7563407017,7506.92270116251,NA,NA
2705,614002,6172101,1005270,Montevideo,Uruguay,South_America,32721,53871.0557173174,Google,17h00,2020,66712.2864992121,7702.10022288177,NA,NA
2706,615002,6172101,1005264,Montevideo,Uruguay,South_America,32721,54634.0613582618,Google,17h00,2020,69839.79808423,7294.09859753421,NA,NA
2707,616002,6172101,1005258,Montevideo,Uruguay,South_America,32721,55404.6088055707,Google,17h00,2020,71089.0789332974,7268.02192934304,NA,NA
2708,617002,6172101,1005252,Montevideo,Uruguay,South_America,32721,56182.387750062,Google,17h00,2020,70994.047513956,7311.97287516996,NA,NA
2709,618002,6172101,1005246,Montevideo,Uruguay,South_America,32721,56967.1019949086,Google,17h00,2020,71174.5672135923,7367.61217554791,NA,NA
2710,619002,6172101,1005240,Montevideo,Uruguay,South_America,32721,57758.4688690613,Google,17h00,2020,71419.3678483607,7434.48600312527,NA,NA
2711,620002,6172101,1005236,Montevideo,Uruguay,South_America,32721,58556.2186492461,Google,17h00,2020,71208.5392028482,7481.07392545655,NA,NA
2712,621002,6172101,1005229,Montevideo,Uruguay,South_America,32721,59360.0939933413,Google,17h00,2020,70929.9280750842,7520.18554010069,NA,NA
2713,622002,6172101,1005223,Montevideo,Uruguay,South_America,32721,60169.8493873661,Google,17h00,2020,71683.1893255754,7582.87148919667,NA,NA
2714,623002,6172101,1005217,Montevideo,Uruguay,South_America,32721,60985.2506078176,Google,17h00,2020,80749.7899362589,7556.83152093904,NA,NA
2715,624002,6172101,1005211,Montevideo,Uruguay,South_America,32721,61806.0742006667,Google,17h00,2020,85776.3650292313,7606.22544505033,NA,NA
2716,625002,6172101,1005204,Montevideo,Uruguay,South_America,32721,62632.1069779575,Google,17h00,2020,84565.46582973,7451.4541219392,NA,NA
2717,626002,6172101,1005199,Montevideo,Uruguay,South_America,32721,63463.14553265,Google,17h00,2020,82979.8797997958,7261.15105466713,NA,NA
2718,627002,6172101,1005192,Montevideo,Uruguay,South_America,32721,64298.9957720828,Google,17h00,2020,83170.2929288669,7265.39261992624,NA,NA
2719,628002,6172101,1005186,Montevideo,Uruguay,South_America,32721,65139.4724702182,Google,17h00,2020,83046.2552977489,7240.3392972714,NA,NA
2720,629002,6172101,1005180,Montevideo,Uruguay,South_America,32721,65984.3988386522,Google,17h00,2020,84237.0280181076,7545.69093170853,NA,NA
2721,630002,6172101,1005174,Montevideo,Uruguay,South_America,32721,66833.6061162221,Google,17h00,2020,86989.5243384081,7712.29120250901,NA,NA
2722,631002,6172101,1005166,Montevideo,Uruguay,South_America,32721,67686.933176931,Google,17h00,2020,88690.3938526255,7780.24967453928,NA,NA
2723,632002,6172101,1005161,Montevideo,Uruguay,South_America,32721,68544.2261558063,Google,17h00,2020,89305.4476468554,7781.33344639506,NA,NA
2724,633002,6172101,1005154,Montevideo,Uruguay,South_America,32721,69405.3380922413,Google,17h00,2020,89920.5014410853,7782.41721825082,NA,NA
2725,634002,6172101,1005148,Montevideo,Uruguay,South_America,32721,70270.1285903073,Google,17h00,2020,90148.3628926592,7720.74401368358,NA,NA
2726,526002,6171101,1005568,Montevideo,Uruguay,South_America,32721,58132.911151071,Google,17h00,2020,71497.8152439778,5365.14659795859,NA,NA
2727,527002,6171101,1005567,Montevideo,Uruguay,South_America,32721,57325.6083726838,Google,17h00,2020,72066.0864594158,5353.75083243109,NA,NA
2728,528002,6171101,1005565,Montevideo,Uruguay,South_America,32721,56524.4671951741,Google,17h00,2020,71414.2709830575,5257.24905811372,NA,NA
2729,529002,6171101,1005564,Montevideo,Uruguay,South_America,32721,55729.7533468282,Google,17h00,2020,69561.341294527,5210.24750333983,NA,NA
2730,530002,6171101,1005563,Montevideo,Uruguay,South_America,32721,54941.7457358092,Google,17h00,2020,69004.8947732099,5225.76028571631,NA,NA
2731,531002,6171101,1005561,Montevideo,Uruguay,South_America,32721,54160.7370786099,Google,17h00,2020,68564.2208819379,5190.05825335251,NA,NA
2732,532002,6171101,1005560,Montevideo,Uruguay,South_America,32721,53387.0345430266,Google,17h00,2020,67301.7232055031,5060.60666025869,NA,NA
2733,533002,6171101,1005558,Montevideo,Uruguay,South_America,32721,52620.96040266,Google,17h00,2020,65235.8972158836,4858.78423567931,NA,NA
2734,534002,6171101,1005556,Montevideo,Uruguay,South_America,32721,51862.8526991942,Google,17h00,2020,64047.0968885544,4752.38549467361,NA,NA
2735,535002,6171101,1005555,Montevideo,Uruguay,South_America,32721,51113.0659078313,Google,17h00,2020,64201.3747374663,4812.28387555571,NA,NA
2736,536002,6171101,1005553,Montevideo,Uruguay,South_America,32721,50371.971600269,Google,17h00,2020,64925.6909327054,4942.76320849021,NA,NA
2737,537002,6171101,1005551,Montevideo,Uruguay,South_America,32721,49639.9590984754,Google,17h00,2020,64226.0371958426,4947.00199706487,NA,NA
2738,538002,6171101,1005549,Montevideo,Uruguay,South_America,32721,48917.4361112509,Google,17h00,2020,62002.0214463914,4866.68906967303,NA,NA
2739,539002,6171101,1005547,Montevideo,Uruguay,South_America,32721,48204.8293441467,Google,17h00,2020,59778.0056969402,4786.3761422812,NA,NA
2740,540002,6171101,1005545,Montevideo,Uruguay,South_America,32721,47502.5850717444,Google,17h00,2020,61222.3958880376,4876.4517385123,NA,NA
2741,541002,6171101,1005543,Montevideo,Uruguay,South_America,32721,46811.1696595835,Google,17h00,2020,62846.1944928478,4974.50691344763,NA,NA
2742,542002,6171101,1005541,Montevideo,Uruguay,South_America,32721,46131.0700211724,Google,17h00,2020,64469.9930976579,5072.56208838296,NA,NA
2743,543002,6171101,1005539,Montevideo,Uruguay,South_America,32721,45462.7939935318,Google,17h00,2020,57927.9646522853,4853.01529584587,NA,NA
2744,544002,6171101,1005537,Montevideo,Uruguay,South_America,32721,44806.870612645,Google,17h00,2020,56267.255489292504,4830.29507926199,NA,NA
2745,545002,6171101,1005535,Montevideo,Uruguay,South_America,32721,44163.8502680452,Google,17h00,2020,54606.5463262998,4807.5748626781,NA,NA
2746,546002,6171101,1005533,Montevideo,Uruguay,South_America,32721,43534.3047136199,Google,17h00,2020,53757.6371482131,4796.69721355668,NA,NA
2747,547002,6171101,1005530,Montevideo,Uruguay,South_America,32721,42918.8269096245,Google,17h00,2020,52503.8914856291,4812.52282693222,NA,NA
2748,548002,6171101,1005528,Montevideo,Uruguay,South_America,32721,42318.030668951396,Google,17h00,2020,50910.6091495178,4848.77903153921,NA,NA
2749,549002,6171101,1005526,Montevideo,Uruguay,South_America,32721,41732.5500790248,Google,17h00,2020,50990.113271135,4760.50274189852,NA,NA
2750,550002,6171101,1005523,Montevideo,Uruguay,South_America,32721,41163.0386693975,Google,17h00,2020,51094.9716147527,4670.33892830589,NA,NA
2751,551002,6171101,1005521,Montevideo,Uruguay,South_America,32721,40610.1682943855,Google,17h00,2020,50902.4553641732,4629.80745326133,NA,NA
2752,552002,6171101,1005518,Montevideo,Uruguay,South_America,32721,40074.6277000587,Google,17h00,2020,49795.0719042279,4543.46537508235,NA,NA
2753,553002,6171101,1005516,Montevideo,Uruguay,South_America,32721,39557.1207458065,Google,17h00,2020,48687.6884442827,4457.12329690338,NA,NA
2754,554002,6171101,1005513,Montevideo,Uruguay,South_America,32721,39058.364252722,Google,17h00,2020,47791.1265650264,4373.46818943709,NA,NA
2755,555002,6171101,1005510,Montevideo,Uruguay,South_America,32721,38579.0854544054,Google,17h00,2020,47317.9647215348,4309.86043107292,NA,NA
