UIC,species_latin,species_local,country,province,site_name,replicates,start_date_year.month,monitoring_date_year.month,duration_months,survival_per,survival_sd,number_planted,half_life,seedling_trt_type,site_trt_type,Sseedling_trt_type,Ssite_trt_type,planting_density.m2,ENSO
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2003-3,4,96.09691121,NA,80,51.55656,mycorrhiza Scleroderma,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2004-9,22,86.28515419,NA,80,51.55656,mycorrhiza Scleroderma,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2003-11,12,86.57417879,NA,80,51.55656,mycorrhiza Scleroderma,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2004-6,19,86.21729624,NA,80,51.55656,mycorrhiza Scleroderma,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2002-11,0,100,NA,80,51.55656,mycorrhiza Scleroderma,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2003-7,8,87.50911056,NA,80,51.55656,mycorrhiza Scleroderma,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2005-12,37,91.19605921,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2004-12,25,91.44738496,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2004-9,22,91.38706678,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2003-11,12,92.19130916,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2003-7,8,92.10334515,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2004-6,19,91.31920883,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2003-3,4,93.03827691,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2002-11,0,99.59033904,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2006-3,40,89.73083013,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2004-3,16,91.25637739,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2005-6,31,91.57807434,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
SM2007ARF,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2002-11,2006-12,49,88.92910101,NA,80,45.46794,mycorrhiza Strobilomyces,none,mycorrhiza,none,NA,El_Nino
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2014-1,18,90.2,NA,NA,18.16029,none,monoculture liming,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2012-5,0,99,NA,NA,18.16029,none,monoculture liming,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-5,12,94.8,NA,NA,18.16029,none,monoculture liming,none,liming,0.015625,neutral
THL2016DODP_MekarJayaBO,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya BO,4,2012-5,2013-1,6,96.4,NA,NA,18.16029,none,monoculture liming,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-5,12,88.6,NA,NA,NA,none,agroforestry liming,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2013-1,6,88.6,NA,NA,NA,none,agroforestry liming,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2014-1,18,86.7,NA,NA,NA,none,agroforestry liming,none,liming,0.015625,neutral
THL2016DODP_MekarJayaKS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Mekar Jaya KS,4,2012-5,2012-5,0,88.6,NA,NA,NA,none,agroforestry liming,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-5,12,55,NA,NA,13.3438,none,agroforestry liming,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2013-1,6,82.9,NA,NA,13.3438,none,agroforestry liming,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2012-5,0,100,NA,NA,13.3438,none,agroforestry liming,none,liming,0.015625,neutral
THL2016DODP_MuntialoJayaHR,Dyera polyphylla,Jelutong,Indonesia,Jambi,Muntialo Jaya HR,4,2012-5,2014-1,18,22.1,NA,NA,13.3438,none,agroforestry liming,none,liming,0.015625,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-1,6,91.8,NA,NA,18.45906,none,agroforestry liming,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2013-5,12,86.3,NA,NA,18.45906,none,agroforestry liming,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2014-1,18,74.7,NA,NA,18.45906,none,agroforestry liming,none,liming,0.111111111,neutral
THL2016DODP_TelukKulbiKD,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Kulbi KD,4,2012-5,2012-5,0,98.4,NA,NA,18.45906,none,agroforestry liming,none,liming,0.111111111,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-1,6,98.1,NA,NA,19.46743,none,agroforestry liming,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2013-5,12,95.6,NA,NA,19.46743,none,agroforestry liming,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2012-5,0,100,NA,NA,19.46743,none,agroforestry liming,none,liming,0.04,neutral
THL2016DODP_TelukNilauMS,Dyera polyphylla,Jelutong,Indonesia,Jambi,Teluk Nilau MS,4,2012-5,2014-1,18,87.5,NA,NA,19.46743,none,agroforestry liming,none,liming,0.04,neutral
THL2016NSFD,Calophyllum biflorum,Kapur Naga,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-4,0,100,NA,NA,4.309776,none,none,none,none,0.08,neutral
THL2016NSFD,Calophyllum biflorum,Kapur Naga,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-11,8,25.84269663,NA,NA,4.309776,none,none,none,none,0.08,neutral
THL2016NSFD,Calophyllum biflorum,Kapur Naga,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-8,4,32.9588015,NA,NA,4.309776,none,none,none,none,0.08,neutral
THL2016NSFD,Calophyllum inophyllum,Bintangur,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-8,4,43.82022472,NA,NA,5.205345,none,none,none,none,0.08,neutral
THL2016NSFD,Calophyllum inophyllum,Bintangur,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-4,0,100,NA,NA,5.205345,none,none,none,none,0.08,neutral
THL2016NSFD,Calophyllum inophyllum,Bintangur,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-11,8,39.70037453,NA,NA,5.205345,none,none,none,none,0.08,neutral
THL2016NSFD,Dyera polyphylla,Pantung,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-8,4,45.31835206,NA,NA,5.396713,none,none,none,none,0.08,neutral
THL2016NSFD,Dyera polyphylla,Pantung,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-4,0,100,NA,NA,5.396713,none,none,none,none,0.08,neutral
THL2016NSFD,Dyera polyphylla,Pantung,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-11,8,42.69662921,NA,NA,5.396713,none,none,none,none,0.08,neutral
THL2016NSFD,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-11,8,36.32958801,NA,NA,5.440981,none,none,none,none,0.08,neutral
THL2016NSFD,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-8,4,50.56179775,NA,NA,5.440981,none,none,none,none,0.08,neutral
THL2016NSFD,Shorea balangeran,Balangeran,Indonesia,Central Kalimantan,Tumbang Nusa,4,2014-4,2014-4,0,100,NA,NA,5.440981,none,none,none,none,0.08,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,20,40,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,90,NA,20,40,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,95,NA,20,40,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,95,NA,20,40,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,95,NA,20,40,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,95,NA,20,23.15789,none,none,none,none,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,95,NA,20,23.15789,none,none,none,none,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,80,NA,20,23.15789,none,none,none,none,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,20,23.15789,none,none,none,none,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,95,NA,20,23.15789,none,none,none,none,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,20,6.387508,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,70,NA,20,6.387508,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,60,NA,20,6.387508,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,50,NA,20,6.387508,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,60,NA,20,6.387508,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,60,NA,20,6.556017,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,65,NA,20,6.556017,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,60,NA,20,6.556017,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,60,NA,20,6.556017,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Palaquium leiocarpum,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,20,6.556017,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,30,NA,20,3.459336,nursery 2 months,mounding,nursery_time,mounding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,20,NA,20,3.459336,nursery 2 months,mounding,nursery_time,mounding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,30,NA,20,3.459336,nursery 2 months,mounding,nursery_time,mounding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,25,NA,20,3.459336,nursery 2 months,mounding,nursery_time,mounding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,20,3.459336,nursery 2 months,mounding,nursery_time,mounding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,6,NA,50,2.625809,nursery 2 months,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,4,NA,50,2.625809,nursery 2 months,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,4,NA,50,2.625809,nursery 2 months,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,4,NA,50,2.625809,nursery 2 months,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,50,2.625809,nursery 2 months,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,35,NA,40,3.770492,nursery 2 months,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,35,NA,40,3.770492,nursery 2 months,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,35,NA,40,3.770492,nursery 2 months,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,40,3.770492,nursery 2 months,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,25,NA,40,3.770492,nursery 2 months,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,40,2.867338,nursery 2 months,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,8,NA,40,2.867338,nursery 2 months,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,10,NA,40,2.867338,nursery 2 months,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,10,NA,40,2.867338,nursery 2 months,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,18,NA,40,2.867338,nursery 2 months,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,50,NA,50,1.942321,nursery 2 weeks,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,22,NA,50,1.942321,nursery 2 weeks,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,36,NA,50,1.942321,nursery 2 weeks,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,28,NA,50,1.942321,nursery 2 weeks,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,50,1.942321,nursery 2 weeks,none,nursery_time,none,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,14,NA,50,3.733956,nursery 2 weeks,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,26,NA,50,3.733956,nursery 2 weeks,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,50,3.733956,nursery 2 weeks,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,20,NA,50,3.733956,nursery 2 weeks,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,64,NA,50,3.733956,nursery 2 weeks,weeding,nursery_time,weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,38,NA,50,4.836535,nursery 2 weeks,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,50,4.836535,nursery 2 weeks,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,42,NA,50,4.836535,nursery 2 weeks,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,42,NA,50,4.836535,nursery 2 weeks,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Peronema canescens,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,64,NA,50,4.836535,nursery 2 weeks,weeding fertilization,nursery_time,fertilization_weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,100,NA,20,NA,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,100,NA,20,NA,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,20,NA,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,100,NA,20,NA,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,100,NA,20,NA,none,mounding,none,mounding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,20,NA,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,100,NA,20,NA,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,100,NA,20,NA,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,100,NA,20,NA,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,100,NA,20,NA,none,weeding,none,weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,100,NA,20,33.375,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,90,NA,20,33.375,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,20,33.375,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,100,NA,20,33.375,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Shorea balangeran,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,95,NA,20,33.375,none,weeding fertilization,none,fertilization_weeding,0.166666667,neutral
TK2002RID,Shorea pinanga,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,65,NA,20,6.185567,mycorrhiza Pisolithus,mounding,mycorrhiza,mounding,0.166666667,neutral
TK2002RID,Shorea pinanga,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,65,NA,20,6.185567,mycorrhiza Pisolithus,mounding,mycorrhiza,mounding,0.166666667,neutral
TK2002RID,Shorea pinanga,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2001-11,0,100,NA,20,6.185567,mycorrhiza Pisolithus,mounding,mycorrhiza,mounding,0.166666667,neutral
TK2002RID,Shorea pinanga,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,40,NA,20,6.185567,mycorrhiza Pisolithus,mounding,mycorrhiza,mounding,0.166666667,neutral
TK2002RID,Shorea pinanga,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,65,NA,20,6.185567,mycorrhiza Pisolithus,mounding,mycorrhiza,mounding,0.166666667,neutral
TK2002RID,Shorea pinanga,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-7,8,12,NA,50,3.228298,mycorrhiza Pisolithus,none,mycorrhiza,none,0.166666667,neutral
TK2002RID,Shorea pinanga,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-5,6,14,NA,50,3.228298,mycorrhiza Pisolithus,none,mycorrhiza,none,0.166666667,neutral
TK2002RID,Shorea pinanga,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-1,2,34,NA,50,3.228298,mycorrhiza Pisolithus,none,mycorrhiza,none,0.166666667,neutral
TK2002RID,Shorea pinanga,NA,Indonesia,Central Kalimantan,Palangka Raya_Kapuas border,NA,2001-11,2002-3,4,20,NA,50,3.228298,mycorrhiza Pisolithus,none,mycorrhiza,none,0.166666667,neutral
